,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,College,Withdrew No MT,Dropped no MT,Dropped no Fin
244,244,Registered,AED,22860,KC,A-,B,ARCH,FM,Fall 2024,FR,AED 22860,CotA,False,False,False
245,245,Registered,AED,22860,KC,B+,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
246,246,Registered,AED,22860,KC,B,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
247,247,Registered,AED,22860,KC,B-,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
248,248,Registered,AED,22860,KC,C-,C,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
249,249,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
250,250,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,SO,AED 22860,CAED,False,False,False
251,251,Registered,AED,22860,KC,A-,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
252,252,Registered,AED,22860,KC,F,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
253,253,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
254,254,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2024,SO,AED 22860,CAED,False,False,False
255,255,Registered,AED,22860,KC,C+,C-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
256,256,Registered,AED,22860,KC,B,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
257,257,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
258,258,Registered,AED,22860,KC,B,B,ARCH,OTH,Fall 2024,FR,AED 22860,Other,False,False,False
259,259,Registered,AED,22860,KC,F,F,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
260,260,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
261,261,Registered,AED,22860,KC,D+,C+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
262,262,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
263,263,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
264,264,Registered,AED,22860,KC,B-,C+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
265,265,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
266,266,Registered,AED,22860,KC,B,B-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
267,267,Registered,AED,22860,KC,F,F,ARCH,OTH,Fall 2024,FR,AED 22860,Other,False,False,False
268,268,Registered,AED,22860,KC,A,B+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
269,269,Registered,AED,22860,KC,A,B+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
270,270,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2024,SO,AED 22860,CAED,True,False,False
271,271,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
272,272,Registered,AED,22860,KC,B,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
273,273,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
274,274,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
275,275,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
276,276,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
277,277,Registered,AED,22860,KC,A-,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
278,278,Registered,AED,22860,KC,,C+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
279,279,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
280,280,Registered,AED,22860,KC,B,C+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
281,281,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
282,282,Registered,AED,22860,KC,B-,C,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
283,283,Admin Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,True,True
284,284,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,SO,AED 22860,CAED,False,False,False
285,285,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
286,286,Registered,AED,22860,KC,B+,D,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
287,287,Registered,AED,22860,KC,F,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
288,288,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
289,289,Registered,AED,22860,KC,B+,A,ARCH,ARCH,Fall 2024,FR,AED 22860,CAED,False,False,False
290,290,Registered,AED,22860,KC,B,B+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
291,291,Registered,AED,22860,KC,B-,C,ARCH,ID,Fall 2024,SO,AED 22860,CAED,False,False,False
292,292,Registered,AED,22860,KC,C+,B,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
293,293,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2024,SO,AED 22860,CAED,True,False,False
294,294,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
295,295,Registered,AED,22860,KC,B+,A-,ARCH,ID,Fall 2024,SO,AED 22860,CAED,False,False,False
296,296,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
297,297,Registered,AED,22860,KC,B+,B+,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
298,298,Registered,AED,22860,KC,A-,B-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
299,299,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
300,300,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2024,SO,AED 22860,CAED,False,False,False
301,301,Never Attended - Failed,AED,22860,KC,C,C,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
302,302,Registered,AED,22860,KC,B,A,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
303,303,Registered,AED,22860,KC,B,B,ARCH,COMM,Fall 2024,FR,AED 22860,CCI,False,False,False
304,304,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,False,False
305,305,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,True,True
306,306,Registered,AED,22860,KC,A,B,ARCH,ARTH,Fall 2024,FR,AED 22860,CotA,False,False,False
307,307,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2024,FR,AED 22860,CAED,False,True,True
308,308,Registered,AED,22860,KC,B+,B,ARCH,ID,Spring 2025,FR,AED 22860,CAED,False,False,False
309,309,Registered,AED,22860,KC,C+,A-,ARCH,ID,Spring 2025,FR,AED 22860,CAED,False,False,False
310,310,Registered,AED,22860,KC,B,A-,ARCH,ID,Spring 2025,SO,AED 22860,CAED,False,False,False
311,311,Registered,AED,22860,KC,D,C-,ARCH,ID,Spring 2025,FR,AED 22860,CAED,False,False,False
312,312,Registered,AED,22860,KC,A,A,ARCH,FD,Spring 2025,FR,AED 22860,CotA,False,False,False
313,313,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2025,SO,AED 22860,CAED,False,False,False
314,314,Registered,AED,22860,KC,C,B+,ARCH,DNST,Spring 2025,FR,AED 22860,CotA,False,False,False
315,315,Registered,AED,22860,KC,A,A,ARCH,ID,Spring 2025,SO,AED 22860,CAED,False,False,False
316,316,Registered,AED,22860,KC,A,A,ARCH,ARCH,Spring 2025,FR,AED 22860,CAED,False,False,False
317,317,Registered,AED,22860,KC,B,B-,ARCH,OTH,Spring 2025,JR,AED 22860,Other,False,False,False
318,318,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
319,319,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2025,FR,AED 22860,CAED,True,False,False
320,320,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
321,321,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
322,322,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
323,323,Registered,AED,22860,KC,C+,C,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
324,324,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
325,325,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
326,326,Registered,AED,22860,KC,B-,D,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
327,327,Registered,AED,22860,KC,A-,A,ARCH,TDTP,Fall 2025,FR,AED 22860,CotA,False,False,False
328,328,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
329,329,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
330,330,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
331,331,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
332,332,Registered,AED,22860,KC,A-,B,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
333,333,Registered,AED,22860,KC,C,B+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
334,334,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
335,335,Registered,AED,22860,KC,A-,F,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
336,336,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
337,337,Registered,AED,22860,KC,B-,C+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
338,338,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
339,339,Registered,AED,22860,KC,C-,F,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
340,340,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2025,SO,AED 22860,CAED,True,False,False
341,341,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
342,342,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
343,343,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
344,344,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
345,345,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
346,346,Registered,AED,22860,KC,B+,C+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
347,347,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
348,348,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
349,349,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
350,350,Registered,AED,22860,KC,A,C,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
351,351,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
352,352,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
353,353,Registered,AED,22860,KC,D,C,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
354,354,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
355,355,Registered,AED,22860,KC,B,B-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
356,356,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
357,357,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
358,358,Registered,AED,22860,KC,A-,F,ARCH,OTH,Fall 2025,FR,AED 22860,Other,False,False,False
359,359,Registered,AED,22860,KC,A-,B+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
360,360,Registered,AED,22860,KC,B+,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
361,361,Registered,AED,22860,KC,C-,F,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
362,362,Registered,AED,22860,KC,A-,C,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
363,363,Registered,AED,22860,KC,B+,B,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
364,364,Registered,AED,22860,KC,B+,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
365,365,Registered,AED,22860,KC,A,A,ARCH,SART,Fall 2025,JR,AED 22860,CotA,False,False,False
366,366,Registered,AED,22860,KC,C+,C+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
367,367,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
368,368,Registered,AED,22860,KC,A-,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
369,369,Registered,AED,22860,KC,D,B,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
370,370,Registered,AED,22860,KC,C+,B,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
371,371,Registered,AED,22860,KC,A-,B-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
372,372,Registered,AED,22860,KC,C-,C,ARCH,OTH,Fall 2025,FR,AED 22860,Other,False,False,False
373,373,Registered,AED,22860,KC,C,B,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
374,374,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
375,375,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
376,376,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
377,377,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,True,True
378,378,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
379,379,Registered,AED,22860,KC,,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
380,380,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
381,381,Registered,AED,22860,KC,B+,B+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
382,382,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
383,383,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
384,384,Registered,AED,22860,KC,A-,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
385,385,Registered,AED,22860,KC,B+,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
386,386,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
387,387,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
388,388,Registered,AED,22860,KC,A,B+,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
389,389,Registered,AED,22860,KC,A,A-,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
390,390,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
391,391,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
392,392,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,True,True
393,393,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Fall 2025,FR,AED 22860,CAED,True,False,False
394,394,Registered,AED,22860,KC,C+,B,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
395,395,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
396,396,Registered,AED,22860,KC,A,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
397,397,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
398,398,Registered,AED,22860,KC,C+,B,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
399,399,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
400,400,Registered,AED,22860,KC,A,A,ARCH,ID,Fall 2025,SO,AED 22860,CAED,False,False,False
401,401,Registered,AED,22860,KC,A-,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
402,402,Registered,AED,22860,KC,B,,ARCH,ID,Fall 2025,FR,AED 22860,CAED,False,False,False
403,403,Registered,AED,22860,KC,,B,ARCH,ID,Spring 2026,FR,AED 22860,CAED,False,False,False
404,404,Registered,AED,22860,KC,,A-,ARCH,OTH,Spring 2026,SO,AED 22860,Other,False,False,False
405,405,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2026,SR,AED 22860,CAED,False,False,False
406,406,Registered,AED,22860,KC,,,ARCH,ID,Spring 2026,FR,AED 22860,CAED,False,False,False
407,407,Registered,AED,22860,KC,,A-,ARCH,ID,Spring 2026,FR,AED 22860,CAED,False,False,False
408,408,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2026,FR,AED 22860,CAED,False,False,False
409,409,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2026,SO,AED 22860,CAED,False,False,False
410,410,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2026,FR,AED 22860,CAED,False,False,False
411,411,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2026,SO,AED 22860,CAED,False,False,False
412,412,Registered,AED,22860,KC,,A,ARCH,ID,Spring 2026,SO,AED 22860,CAED,False,False,False
413,413,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,Spring 2026,FR,AED 22860,CAED,True,False,False
414,414,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
415,415,Registered,ARCH,16841,KC,B,B,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
416,416,Registered,ARCH,16841,KC,F,D,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
417,417,Registered,ARCH,16841,KC,A-,B+,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
418,418,Registered,ARCH,16841,KC,F,D,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
419,419,Registered,ARCH,16841,KC,B+,B,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
420,420,Registered,ARCH,16841,KC,F,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
421,421,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
422,422,Registered,ARCH,16841,KC,A,,ARCH,COMA,Fall 2022,SO,ARCH 16841,CAED,False,False,False
423,423,Registered,ARCH,16841,KC,B+,B,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
424,424,Registered,ARCH,16841,KC,A-,B,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
425,425,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
426,426,Registered,ARCH,16841,KC,A,,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
427,427,Registered,ARCH,16841,KC,C,B,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
428,428,Registered,ARCH,16841,KC,C,C,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
429,429,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
430,430,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
431,431,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
432,432,Registered,ARCH,16841,KC,B+,B-,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
433,433,Registered,ARCH,16841,KC,A-,B,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
434,434,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
435,435,Registered,ARCH,16841,KC,B,A-,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
436,436,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
437,437,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
438,438,Registered,ARCH,16841,KC,B+,B+,ARCH,COMA,Fall 2022,SO,ARCH 16841,CAED,False,False,False
439,439,Registered,ARCH,16841,KC,C,C,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
440,440,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
441,441,Registered,ARCH,16841,KC,B-,C-,ARCH,DMP,Fall 2022,SO,ARCH 16841,CCI,False,False,False
442,442,Registered,ARCH,16841,KC,B-,B+,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
443,443,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
444,444,Registered,ARCH,16841,KC,A-,B,ARCH,COMA,Fall 2022,FR,ARCH 16841,CAED,False,False,False
445,445,Registered,ARCH,16841,KC,B+,A-,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
446,446,Registered,ARCH,16841,KC,A-,B+,ARCH,COMA,Fall 2022,FR,ARCH 16841,CAED,False,False,False
447,447,Registered,ARCH,16841,KC,B,C+,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
448,448,Registered,ARCH,16841,KC,A-,B+,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
449,449,Registered,ARCH,16841,KC,,A,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
450,450,Registered,ARCH,16841,KC,B+,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
451,451,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
452,452,Registered,ARCH,16841,KC,B+,B,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
453,453,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
454,454,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
455,455,Registered,ARCH,16841,KC,A-,A-,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
456,456,Registered,ARCH,16841,KC,B-,C-,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
457,457,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
458,458,Registered,ARCH,16841,KC,A,B+,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
459,459,Registered,ARCH,16841,KC,C,B,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
460,460,Admin Dropped,ARCH,16841,KC,DR,DR,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,True,True
461,461,Registered,ARCH,16841,KC,A,,ARCH,OTH,Fall 2022,SR,ARCH 16841,Other,False,False,False
462,462,Registered,ARCH,16841,KC,B,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
463,463,Registered,ARCH,16841,KC,B+,A-,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
464,464,Registered,ARCH,16841,KC,B+,A,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
465,465,Registered,ARCH,16841,KC,B-,B,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
466,466,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
467,467,Registered,ARCH,16841,KC,SF,D+,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
468,468,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
469,469,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,JR,ARCH 16841,Other,False,False,False
470,470,Registered,ARCH,16841,KC,A,B+,ARCH,COMM,Fall 2022,SO,ARCH 16841,CCI,False,False,False
471,471,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
472,472,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
473,473,Registered,ARCH,16841,KC,A-,B,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
474,474,Std Withdrawn,ARCH,16841,KC,F,,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
475,475,Registered,ARCH,16841,KC,B+,B-,ARCH,VCD,Fall 2022,JR,ARCH 16841,CCI,False,False,False
476,476,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
477,477,Registered,ARCH,16841,KC,C-,B,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
478,478,Registered,ARCH,16841,KC,B-,B-,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
479,479,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
480,480,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
481,481,Registered,ARCH,16841,KC,,F,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
482,482,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
483,483,Registered,ARCH,16841,KC,A,B+,ARCH,OTH,Fall 2022,SO,ARCH 16841,Other,False,False,False
484,484,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2022,FR,ARCH 16841,Other,False,False,False
